,product_id,final_quantity_requested,company_id_x,ship_from_site_id,customer_tpartner_id,requested_delivery_date,order_date,actual_delivery_date,promised_delivery_date,status,id_x,cust_order_id,id_y,description,company_id_y,Unnamed: 3,hts_code,is_hazmat,is_flammable,is_special_handling,is_perishable,is_digital,is_deleted,is_lot_controlled,is_expiry_controlled,creation_date,brand_name,parent_product_id,display_desc,discontinue_day,base_uom,unit_price,currency_uom,product_available_day,shipping_weight,shipping_dimension,unit_volume,pkg_length,pkg_width,pkg_height,weight_uom,dim_uom,volume_uom,casepack_size,gtin,db_creation_dttm,db_updation_dttm,sap_0material_attr__prdha
0,7850646,1,1,115,8080716.0,2021-01-27,2021-01-27,2021-01-27,2021-01-27,Closed,78646/115/716/1278325571/1,1278325571,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
1,7850646,1,1,823,5267222.0,2021-05-01,2021-04-27,2021-05-01,2021-05-01,Closed,78646/823/5267222/12977531/2,1297760531,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
2,7850646,1,1,114,,2021-02-18,2021-02-18,2021-02-18,2021-02-18,Closed,78646/114//1283181636/1,1283181636,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
3,7850646,1,1,823,,2021-10-17,2021-10-13,2021-10-17,2021-10-17,Closed,78646/823//13325488/1,1339025488,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
4,7850646,1,1,366,,2022-07-30,2022-07-30,2022-07-30,2022-07-30,Closed,78646/366//143249/1,1432493000,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
5,7850646,1,1,571,,2022-07-08,2022-07-08,2022-07-08,2022-07-08,Closed,78646/571//14255622/1,1426055622,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
6,7850646,1,1,444,,2022-07-20,2022-07-20,2022-07-20,2022-07-20,Closed,78646/444//14294415/3,1429441015,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
7,7850646,1,1,823,4186267.0,2021-01-01,2020-12-28,2021-01-01,2021-01-01,Closed,78646/823/4186267/12726762/9,1272676402,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
8,7850646,1,1,575,,2022-10-10,2022-10-10,2022-10-10,2022-10-10,Closed,78646/575//1453486116/1,1453486116,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
9,7850646,1,1,5,4168112.0,2021-11-24,2021-11-24,2021-11-24,2021-11-24,Closed,78646/5/4168112/13526969/3,1352698069,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
10,7850646,1,1,823,8453423.0,2021-10-24,2021-10-20,2021-10-24,2021-10-24,Closed,78646/823/8453423/13777434/2,1340777434,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
11,7850646,1,1,419,5924004.0,2021-11-18,2021-11-18,2021-11-18,2021-11-18,Closed,78646/419/59204/13685878/5,1350685878,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
12,7850646,1,1,151,1673204.0,2022-04-20,2022-04-20,2022-04-20,2022-04-20,Closed,78646/151/16734/1398858631/1,1398858631,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
13,7850646,1,1,396,9630656.0,2022-01-29,2022-01-29,2022-01-29,2022-01-29,Closed,78646/396/96656/1374518827/1,1374518827,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
14,7850646,1,1,925,9751874.0,2022-03-17,2022-03-17,2022-03-17,2022-03-17,Closed,78646/925/9751874/1388471937/3,1388471937,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
15,7850646,1,1,406,,2021-01-11,2021-01-11,2021-01-11,2021-01-11,Closed,78646/6//127864/3,1275089064,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
16,7850646,1,1,446,5194293.0,2021-02-11,2021-02-11,2021-02-11,2021-02-11,Closed,78646/446/5194293/1281841422/7,1281841422,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
17,7850646,1,1,463,7405255.0,2021-05-28,2021-05-28,2021-05-28,2021-05-28,Closed,78646/463/75255/128821/4,1302882130,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
18,7850646,1,1,446,,2021-05-08,2021-05-08,2021-05-08,2021-05-08,Closed,78646/446//12986777/1,1298677760,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
19,7850646,1,1,218,,2022-03-09,2022-03-09,2022-03-09,2022-03-09,Closed,78646/218//138225/1,1386022905,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
20,7850646,1,1,150,8074283.0,2022-09-05,2022-09-05,2022-09-05,2022-09-05,Closed,78646/1/74283/1443314897/1,1443314897,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
21,7850646,1,1,822,,2021-03-23,2021-03-19,2021-03-23,2021-03-23,Closed,78646/822//1288844648/6,1288844648,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
22,7850646,1,1,104,4813590.0,2021-01-20,2021-01-20,2021-01-20,2021-01-20,Closed,78646/4/48135/1276965516/5,1276965516,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
23,7850646,1,1,822,9340322.0,2023-05-18,2023-05-14,2023-05-18,2023-05-18,Closed,78646/822/93322/17151151/1,1715115601,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
24,7850646,1,1,822,,2021-02-10,2021-02-06,2021-02-10,2021-02-10,Closed,78646/822//128957/2,1281095707,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
25,7850646,1,1,915,5599400.0,2021-08-18,2021-08-18,2021-08-18,2021-08-18,Closed,78646/915/55990/13232886/3,1323202886,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
26,7850646,1,1,298,7544592.0,2022-02-11,2022-02-11,2022-02-11,2022-02-11,Closed,78646/298/7544592/1378265998/2,1378265998,7850646,SOCK BAB 4P RIBB SOCK:DUSTY BLUE:16/18,1,7814663 Sock Bab 4p ribb sock/7814663 Sock Bab 4p ribb sock - Dusty Blue,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,1.62,EUR,,,,,,,,,,,,,,,
27,7788641,1,1,108,1906436.0,12/12/2019,2019-12-12,12/12/2019,12/12/2019,Closed,7788641/8/16436/11946537/4,1194653740,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
28,7788641,1,1,307,8437399.0,11/13/2020,2020-11-13,11/13/2020,11/13/2020,Closed,7788641/7/8437399/1261335766/2,1261335766,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
29,7788641,1,1,487,,10/5/2019,2019-10-05,10/5/2019,10/5/2019,Closed,7788641/487//1178215558/5,1178215558,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
30,7788641,1,1,7,7702884.0,12/18/2021,2021-12-18,12/18/2021,12/18/2021,Closed,7788641/7/72884/1361871316/1,1361871316,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
31,7788641,1,1,58,4449037.0,8/24/2022,2022-08-24,8/24/2022,8/24/2022,Closed,7788641/58/44437/1439923612/1,1439923612,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
32,7788641,1,1,29,,2/11/2021,2021-02-11,2/11/2021,2/11/2021,Closed,7788641/29//1281784824/3,1281784824,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
33,7788641,1,1,167,3403755.0,2/11/2021,2021-02-11,2/11/2021,2/11/2021,Closed,7788641/167/33755/1281828576/2,1281828576,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
34,7788641,1,1,204,1139961.0,4/23/2019,2019-04-23,4/23/2019,4/23/2019,Closed,7788641/4/1139961/114491/4,1144809901,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
35,7788641,1,1,248,,11/13/2020,2020-11-13,11/13/2020,11/13/2020,Closed,7788641/248//1261466438/4,1261466438,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
36,7788641,1,1,153,8455195.0,11/16/2020,2020-11-16,11/16/2020,11/16/2020,Closed,7788641/153/8455195/1261944345/2,1261944345,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
37,7788641,1,1,258,3179021.0,11/23/2019,2019-11-23,11/23/2019,11/23/2019,Closed,7788641/258/31721/1189227666/1,1189227666,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
38,7788641,1,1,458,6056676.0,12/13/2020,2020-12-13,12/13/2020,12/13/2020,Closed,7788641/458/56676/12688388/3,1268808388,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
39,7788641,1,1,65,,9/2/2021,2021-09-02,9/2/2021,9/2/2021,Closed,7788641/65//13222731/4,1327022731,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
40,7788641,1,1,371,6035414.0,9/23/2021,2021-09-23,9/23/2021,9/23/2021,Closed,7788641/371/35414/1332615917/12,1332615917,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
41,7788641,1,1,236,,10/23/2020,2020-10-23,10/23/2020,10/23/2020,Closed,7788641/236//1257243772/1,1257243772,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
42,7788641,1,1,955,,12/21/2020,2020-12-21,12/21/2020,12/21/2020,Closed,7788641/955//12711689/1,1271168970,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
43,7788641,1,1,823,5328883.0,12/15/2020,2020-12-11,12/15/2020,12/15/2020,Closed,7788641/823/5328883/12695590/,1269559200,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
44,7788641,1,1,223,,11/27/2020,2020-11-27,11/27/2020,11/27/2020,Closed,7788641/223//12649835/6,1264709835,7788641,CAMISOLE WOOL SUSAN:BLACK:M,1,7705435 Camisole Wool Susan/7705435 Camisole Wool Susan - Black,,,,,,,False,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
45,8284668,1,1,940,,2022-04-13,2022-04-13,2022-04-13,2022-04-13,Closed,8284668/9//13971917/1,1397130917,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
46,8284668,1,1,572,8675292.0,2021-10-25,2021-10-25,2021-10-25,2021-10-25,Closed,8284668/572/8675292/13427748/1,1342107748,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
47,8284668,1,1,940,6797865.0,2022-05-09,2022-05-09,2022-05-09,2022-05-09,Closed,8284668/9/6797865/1233/8,1405090233,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
48,8284668,1,1,259,,2021-12-22,2021-12-22,2021-12-22,2021-12-22,Closed,8284668/259//1363446936/2,1363446936,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
49,8284668,1,1,224,6228399.0,2023-01-27,2023-01-27,2023-01-27,2023-01-27,Closed,8284668/224/6228399/148725/1,1487202510,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
50,8284668,1,1,355,,2022-11-22,2022-11-22,2022-11-22,2022-11-22,Closed,8284668/355//1466274626/1,1466274626,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
51,8284668,1,1,454,10533614.0,2022-11-26,2022-11-26,2022-11-26,2022-11-26,Closed,8284668/454/533614/1467859813/9,1467859813,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
52,8284668,2,1,214,3317063.0,2021-08-12,2021-08-12,2021-08-12,2021-08-12,Closed,8284668/214/33163/1321826975/9,1321826975,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
53,8284668,1,1,674,5818533.0,2022-08-31,2022-08-31,2022-08-31,2022-08-31,Closed,8284668/674/5818533/14433247/1,1442033247,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
54,8284668,1,1,579,9784645.0,2022-03-25,2022-03-25,2022-03-25,2022-03-25,Closed,8284668/579/9784645/139981/3,1391060981,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
55,8284668,1,1,660,8439191.0,2022-05-25,2022-05-25,2022-05-25,2022-05-25,Closed,8284668/6/8439191/142214/1,1410221420,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
56,8284668,1,1,915,,2022-08-10,2022-08-10,2022-08-10,2022-08-10,Closed,8284668/915//1435847612/3,1435847612,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
57,8284668,1,1,822,4072618.0,2022-03-04,2022-02-28,2022-03-04,2022-03-04,Closed,8284668/822/72618/138358/3,1383605890,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
58,8284668,1,1,823,4284325.0,2023-03-26,2023-03-22,2023-03-26,2023-03-26,Closed,8284668/823/4284325/15226844/4,1522806844,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
59,8284668,1,1,207,,2022-07-21,2022-07-21,2022-07-21,2022-07-21,Closed,8284668/7//14297875/1,1429787530,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
60,8284668,1,1,328,,2021-08-24,2021-08-20,2021-08-24,2021-08-24,Closed,8284668/328//1324392727/5,1324392727,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
61,8284668,1,1,36,,2023-01-24,2023-01-24,2023-01-24,2023-01-24,Closed,8284668/36//1486168681/1,1486168681,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
62,8284668,1,1,823,2038641.0,2021-12-18,2021-12-14,2021-12-18,2021-12-18,Closed,8284668/823/38641/135918/11,1360591840,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
63,8284668,1,1,804,,2023-01-03,2022-12-30,2023-01-03,2023-01-03,Closed,8284668/4//14117983/1,1480117983,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
64,8284668,1,1,801,8823994.0,2021-12-14,2021-12-10,2021-12-14,2021-12-14,Closed,8284668/1/8823994/13583634/3,1358363804,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
65,8284668,1,1,822,9630288.0,2023-04-14,2023-04-10,2023-04-14,2023-04-14,Closed,8284668/822/96288/1987/14,1603098507,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
66,8284668,1,1,454,9802296.0,2022-03-31,2022-03-31,2022-03-31,2022-03-31,Closed,8284668/454/92296/1392989236/2,1392989236,8284668,BODY SOLID RIB:LIGHT DUSTY WHITE:86,1,8190531 Body solid rib/8190531 Body solid rib - Light Dusty White,,,,,,,False,,,,8913 Baby Basic,9328,Body,,1-PACK,2.65,USD,,,,,,,,,,,,,,,
67,8248484,1,1,254,8313632.0,2021-10-08,2021-10-08,2021-10-08,2021-10-08,Closed,8248484/254/8313632/13371952/2,1337195280,8248484,BODY WHALE AOP:DARK DUSTY YELLOW:80,1,8214478 Body Whale aop/8214478 Body Whale aop - Dark Dusty Yellow,,,,,,,False,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.43,USD,,,,,,,,,,,,,,,
68,8248484,1,1,446,7714542.0,2021-06-30,2021-06-30,2021-06-30,2021-06-30,Closed,8248484/446/7714542/13113493/2,1311320493,8248484,BODY WHALE AOP:DARK DUSTY YELLOW:80,1,8214478 Body Whale aop/8214478 Body Whale aop - Dark Dusty Yellow,,,,,,,False,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.43,USD,,,,,,,,,,,,,,,
